"name","member_id","year","assembly","party","camp","seniority","n_seminars","n_cross_party","cross_party_ratio","avg_coalition_size","is_governing","is_female","is_proportional","is_seoul","province","total_terms","n_bills_led"
"심기준","9414335X",2019,20,"더불어민주당","민주계",1,9,5,0.5556,6.44,TRUE,FALSE,TRUE,FALSE,"비례대",1,35
"심기준",NA,2020,21,"더불어민주당","민주계",2,2,0,0,2,TRUE,FALSE,TRUE,FALSE,"비례대",1,0
"심대평","4G45218X",2008,18,"국민중심연합","기타",2,3,1,0.3333,1.67,FALSE,FALSE,FALSE,FALSE,"대전",2,12
"심대평","4G45218X",2009,18,"국민중심연합","기타",2,3,0,0,3,FALSE,FALSE,FALSE,FALSE,"대전",2,12
"심대평","4G45218X",2010,18,"국민중심연합","기타",2,2,0,0,1,FALSE,FALSE,FALSE,FALSE,"대전",2,12
"심대평","4G45218X",2011,18,"국민중심연합","기타",2,3,0,0,1.33,FALSE,FALSE,FALSE,FALSE,"대전",2,12
"심대평",NA,2012,19,"국민중심연합","기타",3,1,0,0,1,FALSE,FALSE,FALSE,FALSE,"대전",2,0
"심상정","SU53086M",2004,17,"민주노동당","진보계",1,3,1,0.3333,1.33,FALSE,TRUE,TRUE,FALSE,"비례대",4,48
"심상정","SU53086M",2005,17,"민주노동당","진보계",1,10,0,0,1.2,FALSE,TRUE,TRUE,FALSE,"비례대",4,48
"심상정","SU53086M",2006,17,"민주노동당","진보계",1,9,1,0.1111,1.56,FALSE,TRUE,TRUE,FALSE,"비례대",4,48
"심상정","SU53086M",2007,17,"민주노동당","진보계",1,2,1,0.5,2,FALSE,TRUE,TRUE,FALSE,"비례대",4,48
"심상정","SU53086M",2012,19,"통합진보당","기타",3,18,6,0.3333,3.5,FALSE,TRUE,TRUE,FALSE,"비례대",4,39
"심상정","SU53086M",2013,19,"정의당","진보계",3,28,19,0.6786,4.07,FALSE,TRUE,TRUE,FALSE,"비례대",4,39
"심상정","SU53086M",2014,19,"정의당","진보계",3,20,14,0.7,4.3,FALSE,TRUE,TRUE,FALSE,"비례대",4,39
"심상정","SU53086M",2015,19,"정의당","진보계",3,25,13,0.52,3,FALSE,TRUE,TRUE,FALSE,"비례대",4,39
"심상정","SU53086M",2016,20,"정의당","진보계",4,8,6,0.75,3.25,FALSE,TRUE,TRUE,FALSE,"비례대",4,45
"심상정","SU53086M",2017,20,"정의당","진보계",4,10,8,0.8,6.2,FALSE,TRUE,TRUE,FALSE,"비례대",4,45
"심상정","SU53086M",2018,20,"정의당","진보계",4,14,9,0.6429,3.64,FALSE,TRUE,TRUE,FALSE,"비례대",4,45
"심상정","SU53086M",2019,20,"정의당","진보계",4,18,7,0.3889,2.5,FALSE,TRUE,TRUE,FALSE,"비례대",4,45
"심상정","SU53086M",2020,21,"정의당","진보계",5,28,21,0.75,12.68,FALSE,TRUE,TRUE,FALSE,"비례대",4,62
"심상정","SU53086M",2021,21,"정의당","진보계",5,23,16,0.6957,7.78,FALSE,TRUE,TRUE,FALSE,"비례대",4,62
"심상정","SU53086M",2022,21,"정의당","진보계",5,24,20,0.8333,16.58,FALSE,TRUE,TRUE,FALSE,"비례대",4,62
"심상정","SU53086M",2023,21,"정의당","진보계",5,53,35,0.6604,9.72,FALSE,TRUE,TRUE,FALSE,"비례대",4,62
"심상정",NA,2024,22,"정의당","진보계",6,7,3,0.4286,4.71,FALSE,TRUE,TRUE,FALSE,"비례대",4,0
"심윤조","NR221895",2012,19,"새누리당","보수계",1,2,0,0,1,TRUE,FALSE,FALSE,TRUE,"서울",1,25
"심윤조","NR221895",2013,19,"새누리당","보수계",1,2,1,0.5,1.5,TRUE,FALSE,FALSE,TRUE,"서울",1,25
"심윤조","NR221895",2014,19,"새누리당","보수계",1,4,1,0.25,1.5,TRUE,FALSE,FALSE,TRUE,"서울",1,25
"심윤조","NR221895",2015,19,"새누리당","보수계",1,6,0,0,1.33,TRUE,FALSE,FALSE,TRUE,"서울",1,25
"심재권","VXQ28579",2012,19,"더불어민주당","민주계",1,2,0,0,1,FALSE,FALSE,FALSE,TRUE,"서울",2,51
"심재권","VXQ28579",2013,19,"민주당","민주계",1,4,1,0.25,2.75,FALSE,FALSE,FALSE,TRUE,"서울",2,51
"심재권","VXQ28579",2014,19,"새정치민주연합","민주계",1,2,0,0,2,FALSE,FALSE,FALSE,TRUE,"서울",2,51
"심재권","VXQ28579",2015,19,"새정치민주연합","민주계",1,1,0,0,4,FALSE,FALSE,FALSE,TRUE,"서울",2,51
"심재권","VXQ28579",2016,20,"더불어민주당","민주계",2,1,0,0,1,FALSE,FALSE,FALSE,TRUE,"서울",2,65
"심재권","VXQ28579",2017,20,"더불어민주당","민주계",2,4,1,0.25,2,TRUE,FALSE,FALSE,TRUE,"서울",2,65
"심재권","VXQ28579",2018,20,"더불어민주당","민주계",2,5,1,0.2,1.4,TRUE,FALSE,FALSE,TRUE,"서울",2,65
"심재권","VXQ28579",2019,20,"더불어민주당","민주계",2,9,2,0.2222,12.11,TRUE,FALSE,FALSE,TRUE,"서울",2,65
"심재권",NA,2020,21,"더불어민주당","민주계",3,1,1,1,5,TRUE,FALSE,FALSE,TRUE,"서울",2,0
"심재덕","G523339H",2005,17,"국민중심당","민주계",1,2,1,0.5,2.5,TRUE,FALSE,FALSE,FALSE,"경기도",1,14
"심재덕","G523339H",2006,17,"국민중심당","민주계",1,1,0,0,2,TRUE,FALSE,FALSE,FALSE,"경기도",1,14
"심재덕","G523339H",2007,17,"국민중심당","민주계",1,5,1,0.2,1.6,TRUE,FALSE,FALSE,FALSE,"경기도",1,14
"심재철","FGX4881A",2005,17,"한나라당","보수계",1,2,0,0,1,FALSE,FALSE,FALSE,FALSE,"경기",4,50
"심재철","FGX4881A",2006,17,"한나라당","보수계",1,2,0,0,1,FALSE,FALSE,FALSE,FALSE,"경기",4,50
"심재철","FGX4881A",2007,17,"한나라당","보수계",1,5,0,0,1,FALSE,FALSE,FALSE,FALSE,"경기",4,50
"심재철","FGX4881A",2008,18,"한나라당","보수계",2,7,0,0,1.14,TRUE,FALSE,FALSE,FALSE,"경기",4,74
"심재철","FGX4881A",2009,18,"한나라당","보수계",2,9,0,0,1,TRUE,FALSE,FALSE,FALSE,"경기",4,74
"심재철","FGX4881A",2010,18,"한나라당","보수계",2,4,0,0,3.75,TRUE,FALSE,FALSE,FALSE,"경기",4,74
"심재철","FGX4881A",2011,18,"한나라당","보수계",2,6,0,0,1.5,TRUE,FALSE,FALSE,FALSE,"경기",4,74
"심재철","FGX4881A",2012,19,"새누리당","보수계",3,7,1,0.1429,3.57,TRUE,FALSE,FALSE,FALSE,"경기",4,102
"심재철","FGX4881A",2013,19,"새누리당","보수계",3,9,0,0,1.11,TRUE,FALSE,FALSE,FALSE,"경기",4,102
"심재철","FGX4881A",2014,19,"새누리당","보수계",3,8,2,0.25,1.75,TRUE,FALSE,FALSE,FALSE,"경기",4,102
"심재철","FGX4881A",2015,19,"새누리당","보수계",3,8,0,0,1.12,TRUE,FALSE,FALSE,FALSE,"경기",4,102
"심재철","FGX4881A",2016,20,"새누리당","보수계",4,5,1,0.2,2,TRUE,FALSE,FALSE,FALSE,"경기",4,77
"심재철","FGX4881A",2017,20,"자유한국당","보수계",4,6,0,0,1.33,FALSE,FALSE,FALSE,FALSE,"경기",4,77
"심재철","FGX4881A",2018,20,"자유한국당","보수계",4,10,0,0,1,FALSE,FALSE,FALSE,FALSE,"경기",4,77
"심재철","FGX4881A",2019,20,"미래통합당","기타",4,8,1,0.125,1.62,FALSE,FALSE,FALSE,FALSE,"경기",4,77
"심재철",NA,2020,21,"미래통합당","기타",5,2,0,0,1,FALSE,FALSE,FALSE,FALSE,"경기",4,0
"심학봉","FY756149",2014,19,"새누리당","보수계",1,2,1,0.5,4.5,TRUE,FALSE,FALSE,FALSE,"경북",1,6
"안경률","ZF959220",2007,17,"한나라당","보수계",1,1,0,0,1,FALSE,FALSE,FALSE,FALSE,"부산광",2,15
"안경률","ZF959220",2008,18,"한나라당","보수계",2,1,0,0,3,TRUE,FALSE,FALSE,FALSE,"부산광",2,25
"안경률","ZF959220",2009,18,"한나라당","보수계",2,1,0,0,1,TRUE,FALSE,FALSE,FALSE,"부산광",2,25
"안경률","ZF959220",2010,18,"한나라당","보수계",2,2,0,0,1,TRUE,FALSE,FALSE,FALSE,"부산광",2,25
"안경률","ZF959220",2011,18,"한나라당","보수계",2,3,0,0,1,TRUE,FALSE,FALSE,FALSE,"부산광",2,25
"안규백","TST4507I",2008,18,"민주당","민주계",1,2,0,0,1,FALSE,FALSE,TRUE,FALSE,"비례대",4,17
"안규백","TST4507I",2009,18,"민주당","민주계",1,1,0,0,2,FALSE,FALSE,TRUE,FALSE,"비례대",4,17
"안규백","TST4507I",2010,18,"민주당","민주계",1,1,1,1,6,FALSE,FALSE,TRUE,FALSE,"비례대",4,17
"안규백","TST4507I",2013,19,"새정치민주연합","민주계",2,7,3,0.4286,2.57,FALSE,FALSE,TRUE,FALSE,"비례대",4,32
"안규백","TST4507I",2014,19,"새정치민주연합","민주계",2,2,1,0.5,3,FALSE,FALSE,TRUE,FALSE,"비례대",4,32
"안규백","TST4507I",2017,20,"더불어민주당","민주계",3,5,2,0.4,14.6,TRUE,FALSE,TRUE,FALSE,"비례대",4,76
"안규백","TST4507I",2018,20,"더불어민주당","민주계",3,6,4,0.6667,5,TRUE,FALSE,TRUE,FALSE,"비례대",4,76
"안규백","TST4507I",2019,20,"더불어민주당","민주계",3,21,6,0.2857,8.29,TRUE,FALSE,TRUE,FALSE,"비례대",4,76
"안규백","TST4507I",2020,21,"더불어민주당","민주계",4,5,2,0.4,29.8,TRUE,FALSE,TRUE,FALSE,"비례대",4,68
"안규백","TST4507I",2021,21,"더불어민주당","민주계",4,13,9,0.6923,27.31,TRUE,FALSE,TRUE,FALSE,"비례대",4,68
"안규백","TST4507I",2022,21,"더불어민주당","민주계",4,9,4,0.4444,25.89,FALSE,FALSE,TRUE,FALSE,"비례대",4,68
"안규백","TST4507I",2023,21,"더불어민주당","민주계",4,12,6,0.5,25,FALSE,FALSE,TRUE,FALSE,"비례대",4,68
"안규백","TST4507I",2024,22,"더불어민주당","민주계",5,15,4,0.2667,25.6,FALSE,FALSE,TRUE,FALSE,"비례대",4,25
"안규백","TST4507I",2025,22,"더불어민주당","민주계",5,10,0,0,15.4,FALSE,FALSE,TRUE,FALSE,"비례대",4,25
"안덕수","6YO6092T",2014,19,"새누리당","보수계",1,3,0,0,1.33,TRUE,FALSE,FALSE,FALSE,"인천",1,13
"안도걸","EB16073M",2024,22,"더불어민주당","민주계",NA,15,3,0.2,10.73,FALSE,NA,NA,NA,NA,NA,53
"안도걸","EB16073M",2025,22,"더불어민주당","민주계",NA,33,7,0.2121,10.48,FALSE,NA,NA,NA,NA,NA,53
"안명옥","C687242Z",2004,17,"한나라당","보수계",1,3,0,0,1,FALSE,TRUE,TRUE,FALSE,"비례대",1,143
"안명옥","C687242Z",2005,17,"한나라당","보수계",1,12,1,0.0833,1.25,FALSE,TRUE,TRUE,FALSE,"비례대",1,143
"안명옥","C687242Z",2006,17,"한나라당","보수계",1,15,1,0.0667,1.27,FALSE,TRUE,TRUE,FALSE,"비례대",1,143
"안명옥","C687242Z",2007,17,"한나라당","보수계",1,7,0,0,1,FALSE,TRUE,TRUE,FALSE,"비례대",1,143
"안민석","ZA54991S",2004,17,"민주당","민주계",1,2,1,0.5,2,TRUE,FALSE,FALSE,FALSE,"경기",5,12
"안민석","ZA54991S",2005,17,"민주당","민주계",1,4,0,0,1.5,TRUE,FALSE,FALSE,FALSE,"경기",5,12
"안민석","ZA54991S",2006,17,"열린우리당","민주계",1,6,0,0,2.17,TRUE,FALSE,FALSE,FALSE,"경기",5,12
"안민석","ZA54991S",2007,17,"열린우리당","민주계",1,6,1,0.1667,1.83,TRUE,FALSE,FALSE,FALSE,"경기",5,12
"안민석","ZA54991S",2008,18,"민주당","민주계",2,4,1,0.25,1.5,FALSE,FALSE,FALSE,FALSE,"경기",5,35
"안민석","ZA54991S",2009,18,"민주당","민주계",2,12,2,0.1667,1.25,FALSE,FALSE,FALSE,FALSE,"경기",5,35
"안민석","ZA54991S",2010,18,"민주당","민주계",2,5,3,0.6,5.2,FALSE,FALSE,FALSE,FALSE,"경기",5,35
"안민석","ZA54991S",2011,18,"민주당","민주계",2,14,8,0.5714,3,FALSE,FALSE,FALSE,FALSE,"경기",5,35
"안민석","ZA54991S",2012,19,"민주당","민주계",3,7,4,0.5714,4.57,FALSE,FALSE,FALSE,FALSE,"경기",5,69
"안민석","ZA54991S",2013,19,"민주당","민주계",3,5,1,0.2,1.2,FALSE,FALSE,FALSE,FALSE,"경기",5,69
"안민석","ZA54991S",2014,19,"새정치민주연합","민주계",3,11,2,0.1818,3.18,FALSE,FALSE,FALSE,FALSE,"경기",5,69
"안민석","ZA54991S",2015,19,"더불어민주당","민주계",3,18,7,0.3889,3.39,FALSE,FALSE,FALSE,FALSE,"경기",5,69
"안민석","ZA54991S",2016,20,"더불어민주당","민주계",4,11,5,0.4545,3.73,FALSE,FALSE,FALSE,FALSE,"경기",5,72
"안민석","ZA54991S",2017,20,"더불어민주당","민주계",4,25,4,0.16,4.4,TRUE,FALSE,FALSE,FALSE,"경기",5,72
"안민석","ZA54991S",2018,20,"더불어민주당","민주계",4,20,6,0.3,2.65,TRUE,FALSE,FALSE,FALSE,"경기",5,72
"안민석","ZA54991S",2019,20,"더불어민주당","민주계",4,29,7,0.2414,6.07,TRUE,FALSE,FALSE,FALSE,"경기",5,72
"안민석","ZA54991S",2020,21,"더불어민주당","민주계",5,10,1,0.1,9.7,TRUE,FALSE,FALSE,FALSE,"경기",5,73
"안민석","ZA54991S",2021,21,"더불어민주당","민주계",5,24,7,0.2917,18.08,TRUE,FALSE,FALSE,FALSE,"경기",5,73
"안민석","ZA54991S",2022,21,"더불어민주당","민주계",5,16,8,0.5,19.06,FALSE,FALSE,FALSE,FALSE,"경기",5,73
"안민석","ZA54991S",2023,21,"더불어민주당","민주계",5,19,7,0.3684,15.79,FALSE,FALSE,FALSE,FALSE,"경기",5,73
"안민석",NA,2024,22,"더불어민주당","민주계",6,2,1,0.5,7.5,FALSE,FALSE,FALSE,FALSE,"경기",5,0
"안병길","6MO8786S",2020,21,"국민의힘","보수계",1,10,6,0.6,40.9,FALSE,FALSE,FALSE,FALSE,"부산",1,123
"안병길","6MO8786S",2021,21,"국민의힘","보수계",1,7,6,0.8571,36.43,FALSE,FALSE,FALSE,FALSE,"부산",1,123
"안병길","6MO8786S",2022,21,"국민의힘","보수계",1,13,7,0.5385,19.69,TRUE,FALSE,FALSE,FALSE,"부산",1,123
"안병길","6MO8786S",2023,21,"국민의힘","보수계",1,23,14,0.6087,20.87,TRUE,FALSE,FALSE,FALSE,"부산",1,123
"안상수","ACS7139Z",2008,18,"한나라당","보수계",2,1,0,0,1,TRUE,FALSE,FALSE,FALSE,"경기",4,37
"안상수","ACS7139Z",2010,18,"한나라당","보수계",2,7,0,0,1,TRUE,FALSE,FALSE,FALSE,"경기",4,37
"안상수","ACS7139Z",2011,18,"한나라당","보수계",2,3,0,0,1,TRUE,FALSE,FALSE,FALSE,"경기",4,37
"안상수","A486635H",2016,20,"새누리당","보수계",4,6,2,0.3333,2,TRUE,FALSE,FALSE,FALSE,"경기",4,29
"안상수","A486635H",2017,20,"자유한국당","보수계",4,5,1,0.2,1.2,FALSE,FALSE,FALSE,FALSE,"경기",4,29
"안상수","A486635H",2018,20,"자유한국당","보수계",4,2,1,0.5,1.5,FALSE,FALSE,FALSE,FALSE,"경기",4,29
"안상수","A486635H",2019,20,"자유한국당","보수계",4,2,1,0.5,8,FALSE,FALSE,FALSE,FALSE,"경기",4,29
"안상수",NA,2020,21,"자유한국당","보수계",5,1,0,0,1,FALSE,FALSE,FALSE,FALSE,"경기",4,0
"안상훈","PYA8594I",2024,22,"국민의힘","보수계",NA,12,5,0.4167,4.75,TRUE,NA,NA,NA,NA,NA,45
"안상훈","PYA8594I",2025,22,"국민의힘","보수계",NA,7,3,0.4286,4.86,TRUE,NA,NA,NA,NA,NA,45
"안종범","96A2025Q",2012,19,"새누리당","보수계",1,1,0,0,1,TRUE,FALSE,TRUE,FALSE,"비례대",1,14
"안종범","96A2025Q",2013,19,"새누리당","보수계",1,1,0,0,1,TRUE,FALSE,TRUE,FALSE,"비례대",1,14
"안종범","96A2025Q",2014,19,"새누리당","보수계",1,1,0,0,1,TRUE,FALSE,TRUE,FALSE,"비례대",1,14
"안철수","YOG1280B",2013,19,"새정치민주연합","민주계",1,8,1,0.125,1.38,FALSE,FALSE,FALSE,TRUE,"서울",3,18
"안철수","YOG1280B",2014,19,"새정치민주연합","민주계",1,4,1,0.25,2.75,FALSE,FALSE,FALSE,TRUE,"서울",3,18
"안철수","YOG1280B",2015,19,"무소속","기타",1,8,1,0.125,2.88,FALSE,FALSE,FALSE,TRUE,"서울",3,18
"안철수","YOG1280B",2016,20,"국민의당","중도",2,2,0,0,2.5,FALSE,FALSE,FALSE,TRUE,"서울",3,9
"안철수","YOG1280B",2017,20,"국민의당","중도",2,1,0,0,19,FALSE,FALSE,FALSE,TRUE,"서울",3,9
"안철수","YOG1280B",2022,21,"국민의힘","보수계",3,6,1,0.1667,1.5,TRUE,FALSE,FALSE,TRUE,"서울",3,13
"안철수","YOG1280B",2023,21,"국민의힘","보수계",3,6,3,0.5,1.67,TRUE,FALSE,FALSE,TRUE,"서울",3,13
"안철수","YOG1280B",2024,22,"국민의힘","보수계",4,15,12,0.8,11.27,TRUE,FALSE,FALSE,TRUE,"서울",3,26
"안철수","YOG1280B",2025,22,"국민의힘","보수계",4,4,4,1,8.5,TRUE,FALSE,FALSE,TRUE,"서울",3,26
"안태준","W8L9421K",2024,22,"더불어민주당","민주계",NA,26,5,0.1923,27.96,FALSE,NA,NA,NA,NA,NA,45
"안태준","W8L9421K",2025,22,"더불어민주당","민주계",NA,21,8,0.381,18.9,FALSE,NA,NA,NA,NA,NA,45
"안택수","6GM6942I",2005,17,"한나라당","보수계",1,3,0,0,1,FALSE,FALSE,FALSE,FALSE,"대구광",1,12
"안택수","6GM6942I",2006,17,"한나라당","보수계",1,2,0,0,1,FALSE,FALSE,FALSE,FALSE,"대구광",1,12
"안택수","6GM6942I",2007,17,"한나라당","보수계",1,1,0,0,1,FALSE,FALSE,FALSE,FALSE,"대구광",1,12
"안형환","L726240M",2008,18,"한나라당","보수계",1,2,1,0.5,11,TRUE,FALSE,FALSE,TRUE,"서울",1,8
"안형환","L726240M",2010,18,"한나라당","보수계",1,4,1,0.25,4.75,TRUE,FALSE,FALSE,TRUE,"서울",1,8
"안형환","L726240M",2011,18,"한나라당","보수계",1,1,1,1,2,TRUE,FALSE,FALSE,TRUE,"서울",1,8
"안호영","XEF29171",2016,20,"더불어민주당","민주계",1,6,2,0.3333,6,FALSE,FALSE,FALSE,FALSE,"전북",2,64
"안호영","XEF29171",2017,20,"더불어민주당","민주계",1,11,5,0.4545,7.73,TRUE,FALSE,FALSE,FALSE,"전북",2,64
"안호영","XEF29171",2018,20,"더불어민주당","민주계",1,18,9,0.5,5.11,TRUE,FALSE,FALSE,FALSE,"전북",2,64
"안호영","XEF29171",2019,20,"더불어민주당","민주계",1,13,5,0.3846,7.85,TRUE,FALSE,FALSE,FALSE,"전북",2,64
"안호영","XEF29171",2020,21,"더불어민주당","민주계",2,26,14,0.5385,21.35,TRUE,FALSE,FALSE,FALSE,"전북",2,83
"안호영","XEF29171",2021,21,"더불어민주당","민주계",2,23,13,0.5652,27.17,TRUE,FALSE,FALSE,FALSE,"전북",2,83
"안호영","XEF29171",2022,21,"더불어민주당","민주계",2,21,11,0.5238,22.9,FALSE,FALSE,FALSE,FALSE,"전북",2,83
"안호영","XEF29171",2023,21,"더불어민주당","민주계",2,33,22,0.6667,23.91,FALSE,FALSE,FALSE,FALSE,"전북",2,83
"안호영","XEF29171",2024,22,"더불어민주당","민주계",3,44,11,0.25,24.39,FALSE,FALSE,FALSE,FALSE,"전북",2,51
"안호영","XEF29171",2025,22,"더불어민주당","민주계",3,44,12,0.2727,19,FALSE,FALSE,FALSE,FALSE,"전북",2,51
"안홍준","FPX1564S",2004,17,"한나라당","보수계",1,1,0,0,1,FALSE,FALSE,FALSE,FALSE,"경남",3,19
"안홍준","FPX1564S",2005,17,"한나라당","보수계",1,2,0,0,1,FALSE,FALSE,FALSE,FALSE,"경남",3,19
"안홍준","FPX1564S",2006,17,"한나라당","보수계",1,2,0,0,1.5,FALSE,FALSE,FALSE,FALSE,"경남",3,19
"안홍준","FPX1564S",2007,17,"한나라당","보수계",1,2,0,0,1,FALSE,FALSE,FALSE,FALSE,"경남",3,19
"안홍준","FPX1564S",2008,18,"한나라당","보수계",2,3,0,0,1.33,TRUE,FALSE,FALSE,FALSE,"경남",3,73
"안홍준","FPX1564S",2009,18,"한나라당","보수계",2,5,0,0,1.2,TRUE,FALSE,FALSE,FALSE,"경남",3,73
"안홍준","FPX1564S",2011,18,"한나라당","보수계",2,1,0,0,1,TRUE,FALSE,FALSE,FALSE,"경남",3,73
"안홍준","FPX1564S",2012,19,"새누리당","보수계",3,4,0,0,1.5,TRUE,FALSE,FALSE,FALSE,"경남",3,121
"안홍준","FPX1564S",2013,19,"새누리당","보수계",3,7,3,0.4286,2.86,TRUE,FALSE,FALSE,FALSE,"경남",3,121
"안홍준","FPX1564S",2014,19,"새누리당","보수계",3,7,1,0.1429,1.43,TRUE,FALSE,FALSE,FALSE,"경남",3,121
"안홍준","FPX1564S",2015,19,"새누리당","보수계",3,5,1,0.2,2,TRUE,FALSE,FALSE,FALSE,"경남",3,121
"안효대","0XK21509",2008,18,"한나라당","보수계",1,1,0,0,2,TRUE,FALSE,FALSE,FALSE,"울산",2,56
"안효대","0XK21509",2011,18,"한나라당","보수계",1,1,0,0,1,TRUE,FALSE,FALSE,FALSE,"울산",2,56
"안효대","0XK21509",2012,19,"새누리당","보수계",2,1,0,0,1,TRUE,FALSE,FALSE,FALSE,"울산",2,71
"안효대","0XK21509",2013,19,"새누리당","보수계",2,2,0,0,1,TRUE,FALSE,FALSE,FALSE,"울산",2,71
"안효대","0XK21509",2014,19,"새누리당","보수계",2,3,2,0.6667,5,TRUE,FALSE,FALSE,FALSE,"울산",2,71
"안효대","0XK21509",2015,19,"새누리당","보수계",2,5,2,0.4,1.6,TRUE,FALSE,FALSE,FALSE,"울산",2,71
"양경규",NA,2024,22,"정의당","진보계",2,16,2,0.125,2.44,FALSE,FALSE,TRUE,FALSE,"비례대",1,0
"양경숙","9V18755A",2020,21,"더불어민주당","민주계",1,10,5,0.5,14.1,TRUE,TRUE,TRUE,FALSE,"비례대",1,110
"양경숙","9V18755A",2021,21,"더불어민주당","민주계",1,23,13,0.5652,19.7,TRUE,TRUE,TRUE,FALSE,"비례대",1,110
"양경숙","9V18755A",2022,21,"더불어민주당","민주계",1,13,9,0.6923,23.77,FALSE,TRUE,TRUE,FALSE,"비례대",1,110
"양경숙","9V18755A",2023,21,"더불어민주당","민주계",1,18,4,0.2222,19.67,FALSE,TRUE,TRUE,FALSE,"비례대",1,110
"양경숙",NA,2024,22,"더불어민주당","민주계",2,1,0,0,1,FALSE,TRUE,TRUE,FALSE,"비례대",1,0
"양금희","VG24001G",2020,21,"국민의힘","보수계",1,16,8,0.5,30.38,FALSE,TRUE,FALSE,FALSE,"대구",1,77
"양금희","VG24001G",2021,21,"국민의힘","보수계",1,14,11,0.7857,26.29,FALSE,TRUE,FALSE,FALSE,"대구",1,77
"양금희","VG24001G",2022,21,"국민의힘","보수계",1,15,8,0.5333,21.53,TRUE,TRUE,FALSE,FALSE,"대구",1,77
"양금희","VG24001G",2023,21,"국민의힘","보수계",1,22,15,0.6818,26.14,TRUE,TRUE,FALSE,FALSE,"대구",1,77
"양기대","KUO3574J",2020,21,"더불어민주당","민주계",1,11,6,0.5455,20.91,TRUE,FALSE,FALSE,FALSE,"경기",1,52
"양기대","KUO3574J",2021,21,"더불어민주당","민주계",1,15,5,0.3333,15.87,TRUE,FALSE,FALSE,FALSE,"경기",1,52
"양기대","KUO3574J",2022,21,"더불어민주당","민주계",1,15,8,0.5333,40.07,FALSE,FALSE,FALSE,FALSE,"경기",1,52
"양기대","KUO3574J",2023,21,"더불어민주당","민주계",1,18,8,0.4444,25.72,FALSE,FALSE,FALSE,FALSE,"경기",1,52
"양문석","3OQ8273H",2024,22,"더불어민주당","민주계",NA,13,2,0.1538,16.15,FALSE,NA,NA,NA,NA,NA,24
"양문석","3OQ8273H",2025,22,"더불어민주당","민주계",NA,21,2,0.0952,8.67,FALSE,NA,NA,NA,NA,NA,24
"양부남","CK143054",2024,22,"더불어민주당","민주계",NA,27,4,0.1481,22.74,FALSE,NA,NA,NA,NA,NA,81
"양부남","CK143054",2025,22,"더불어민주당","민주계",NA,31,9,0.2903,19,FALSE,NA,NA,NA,NA,NA,81
"양승조","TIS61927",2006,17,"민주당","민주계",1,1,0,0,1,TRUE,FALSE,FALSE,FALSE,"충청남",4,41
"양승조","TIS61927",2007,17,"민주당","민주계",1,2,1,0.5,4.5,TRUE,FALSE,FALSE,FALSE,"충청남",4,41
"양승조","TIS61927",2008,18,"민주당","민주계",2,3,0,0,1,FALSE,FALSE,FALSE,FALSE,"충청남",4,119
"양승조","TIS61927",2009,18,"민주당","민주계",2,8,2,0.25,2,FALSE,FALSE,FALSE,FALSE,"충청남",4,119
"양승조","TIS61927",2010,18,"민주당","민주계",2,8,3,0.375,3.12,FALSE,FALSE,FALSE,FALSE,"충청남",4,119
"양승조","TIS61927",2011,18,"민주당","민주계",2,12,2,0.1667,2,FALSE,FALSE,FALSE,FALSE,"충청남",4,119
"양승조","TIS61927",2012,19,"민주당","민주계",3,5,2,0.4,4.4,FALSE,FALSE,FALSE,FALSE,"충청남",4,162
"양승조","TIS61927",2013,19,"새정치민주연합","민주계",3,10,3,0.3,4.7,FALSE,FALSE,FALSE,FALSE,"충청남",4,162
"양승조","TIS61927",2014,19,"새정치민주연합","민주계",3,11,2,0.1818,2.45,FALSE,FALSE,FALSE,FALSE,"충청남",4,162
"양승조","TIS61927",2015,19,"더불어민주당","민주계",3,12,4,0.3333,4.08,FALSE,FALSE,FALSE,FALSE,"충청남",4,162
"양승조","TIS61927",2016,20,"더불어민주당","민주계",4,30,7,0.2333,1.93,FALSE,FALSE,FALSE,FALSE,"충청남",4,97
"양승조","TIS61927",2017,20,"더불어민주당","민주계",4,49,16,0.3265,2.31,TRUE,FALSE,FALSE,FALSE,"충청남",4,97
"양승조","TIS61927",2018,20,"더불어민주당","민주계",4,9,4,0.4444,2.44,TRUE,FALSE,FALSE,FALSE,"충청남",4,97
"양이원영","7O71647Z",2020,21,"무소속","기타",1,30,11,0.3667,19.27,FALSE,TRUE,TRUE,FALSE,"비례대",1,59
"양이원영","7O71647Z",2021,21,"더불어민주당","민주계",1,35,17,0.4857,23.17,TRUE,TRUE,TRUE,FALSE,"비례대",1,59
"양이원영","7O71647Z",2022,21,"더불어민주당","민주계",1,57,18,0.3158,16.93,FALSE,TRUE,TRUE,FALSE,"비례대",1,59
"양이원영","7O71647Z",2023,21,"더불어민주당","민주계",1,47,21,0.4468,22.83,FALSE,TRUE,TRUE,FALSE,"비례대",1,59
"양이원영",NA,2024,22,"더불어민주당","민주계",2,3,0,0,6.33,FALSE,TRUE,TRUE,FALSE,"비례대",1,0
"양정숙","PZA4062H",2020,21,"무소속","기타",1,17,9,0.5294,27,FALSE,TRUE,TRUE,FALSE,"비례대",1,163
"양정숙","PZA4062H",2021,21,"무소속","기타",1,41,31,0.7561,31.17,FALSE,TRUE,TRUE,FALSE,"비례대",1,163
